InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total,Hour,Cluster,PCA1,PCA2
INV103653,2023-06-02 05:00:00,Branch A,Salad,Food,2,9.45,Card,18.9,5,0,-1.1067259515169192,0.9761671985142438
INV103654,2023-06-02 06:00:00,Branch B,Burger,Food,1,9.13,Card,9.13,6,0,-1.5347780046127075,1.1383539045573008
INV103655,2023-06-02 07:00:00,Branch D,Salad,Food,10,14.18,Cash,141.8,7,1,3.5083599150362983,0.11093050645049532
INV103656,2023-06-02 08:00:00,Branch D,Pasta,Food,9,13.56,Cash,122.04,8,1,2.8370934514556017,0.21371402384574142
INV103657,2023-06-02 09:00:00,Branch D,Salad,Food,9,7.02,Cash,63.18,9,2,0.8183339680725729,-1.0961386121542485
INV103658,2023-06-02 10:00:00,Branch D,Chicken,Food,5,9.43,Card,47.15,10,0,0.03524588756666838,0.2926037170251183
INV103659,2023-06-02 11:00:00,Branch D,Pizza,Food,6,3.7,Mobile Money,22.2,11,2,-0.9965888409373044,-1.083142060183377
INV103660,2023-06-02 12:00:00,Branch A,Wrap,Food,7,2.29,Mobile Money,16.03,12,2,-1.1101953143391605,-1.5917842324873468
INV103661,2023-06-02 13:00:00,Branch C,Pizza,Food,7,6.57,Cash,45.99,13,2,0.034101181902766155,-0.7337712330819013
INV103662,2023-06-02 14:00:00,Branch B,Fries,Food,6,9.35,Mobile Money,56.1,14,1,0.3972609702665364,0.05004370140133672
INV103663,2023-06-02 15:00:00,Branch B,Hotdog,Food,4,6.82,Mobile Money,27.28,15,0,-0.8825449797945446,-0.004841226818198056
INV103664,2023-06-02 16:00:00,Branch A,Pizza,Food,5,12.89,Card,64.45,16,1,0.8173414116456302,0.9868782388568265
INV103665,2023-06-02 17:00:00,Branch A,Soda,Food,8,14.41,Mobile Money,115.28,17,1,2.614833073457341,0.6109354700925972
INV103666,2023-06-02 18:00:00,Branch A,Juice,Food,6,5.73,Mobile Money,34.38,18,2,-0.4957897052304375,-0.6759974414193115
INV103667,2023-06-02 19:00:00,Branch C,Hotdog,Food,2,14.8,Card,29.6,19,0,-0.22900799915084555,2.0511852319987147
INV103668,2023-06-02 20:00:00,Branch C,Pizza,Food,3,7.16,Card,21.48,20,0,-1.1475690398869938,0.2897166860396415
INV103669,2023-06-02 21:00:00,Branch D,Pasta,Food,10,2.42,Card,24.2,21,2,-0.3646635839758701,-2.243300989203644
INV103670,2023-06-02 22:00:00,Branch B,Fries,Food,8,7.03,Card,56.24,22,2,0.4892535378113964,-0.8678453310280011
INV103671,2023-06-02 23:00:00,Branch A,Pasta,Food,3,3.89,Cash,11.67,23,0,-1.751601292049129,-0.36704458547612046
INV103672,2023-06-03 00:00:00,Branch A,Soda,Food,5,3.56,Cash,17.8,0,2,-1.2916040333418592,-0.8852550815737621
INV103673,2023-06-03 01:00:00,Branch A,Soda,Food,8,4.15,Cash,33.2,1,2,-0.34024091512360627,-1.4449305217092103
INV103674,2023-06-03 02:00:00,Branch B,Fries,Food,8,13.35,Mobile Money,106.8,2,1,2.309533031752097,0.3985360596335409
INV103675,2023-06-03 03:00:00,Branch A,Wrap,Food,7,13.71,Card,95.97,3,1,1.943044402268971,0.697586901440267
INV103676,2023-06-03 04:00:00,Branch A,Chicken,Food,9,4.95,Cash,44.55,4,2,0.1793688104880364,-1.5107249969432361
INV103677,2023-06-03 05:00:00,Branch B,Burger,Food,1,2.84,Card,2.84,5,0,-2.436760969868538,-0.1261340721110586
INV103678,2023-06-03 06:00:00,Branch A,Hotdog,Food,2,4.63,Cash,9.26,6,0,-1.8974924057981293,0.007646278627300284
INV103679,2023-06-03 07:00:00,Branch B,Fries,Food,8,3.92,Cash,31.36,7,2,-0.40648526379549904,-1.491017186242779
INV103680,2023-06-03 08:00:00,Branch D,Burger,Food,4,14.9,Cash,59.6,8,1,0.7769194085957558,1.6172260524211877
INV103681,2023-06-03 09:00:00,Branch D,Fries,Food,2,5.67,Card,11.34,9,0,-1.7268705982353785,0.21662174681867394
INV103682,2023-06-03 10:00:00,Branch D,Chicken,Food,3,11.02,Mobile Money,33.06,10,0,-0.4345523752552378,1.0649761686239967
INV103683,2023-06-03 11:00:00,Branch D,Juice,Food,2,2.51,Cash,5.02,11,0,-2.2452983981375825,-0.4183421757628079
INV103684,2023-06-03 12:00:00,Branch A,Hotdog,Food,5,10.5,Cash,52.5,12,0,0.27710779819224335,0.5073071096146928
INV103685,2023-06-03 13:00:00,Branch D,Burger,Food,5,12.71,Mobile Money,63.55,13,1,0.7766543612600195,0.9507599111314776
INV103686,2023-06-03 14:00:00,Branch C,Wrap,Food,2,5.52,Card,11.04,14,0,-1.7514795127876983,0.18648105429107195
INV103687,2023-06-03 15:00:00,Branch C,Fries,Food,9,14.53,Card,130.77,15,1,3.1365119069420753,0.40798880319130554
INV103688,2023-06-03 16:00:00,Branch C,Soda,Food,5,5.45,Card,27.25,16,2,-0.8643900042929464,-0.5060126404575978
INV103689,2023-06-03 17:00:00,Branch B,Salad,Food,1,13.37,Card,13.37,17,0,-0.9267640502908125,1.9907273578281817
INV103690,2023-06-03 18:00:00,Branch C,Juice,Food,8,3.76,Cash,30.08,18,2,-0.45256828895855467,-1.5230774746139575
INV103691,2023-06-03 19:00:00,Branch D,Pizza,Food,5,13.89,Cash,69.45,19,1,1.0433805804545788,1.1875356151087653
INV103692,2023-06-03 20:00:00,Branch C,Salad,Food,5,14.68,Mobile Money,73.4,20,1,1.221951523813648,1.3460549423477965
INV103693,2023-06-03 21:00:00,Branch D,Fries,Food,8,10.65,Mobile Money,85.2,21,1,1.5318819821255318,-0.14248130663009248
INV103694,2023-06-03 22:00:00,Branch C,Salad,Food,1,11.27,Card,11.27,22,0,-1.2279030371011852,1.568561260689302
INV103695,2023-06-03 23:00:00,Branch D,Wrap,Food,6,7.61,Card,45.66,23,2,-0.031995431767920794,-0.2989374003964334
INV103696,2023-06-04 00:00:00,Branch B,Pizza,Food,1,9.99,Cash,9.99,0,0,-1.4114544195379835,1.3112409729094134
INV103697,2023-06-04 01:00:00,Branch A,Wrap,Food,2,3.46,Card,6.92,1,0,-2.089441939306224,-0.22745112308799528
INV103698,2023-06-04 02:00:00,Branch D,Pasta,Food,5,4.52,Cash,22.6,2,2,-1.0746064312852686,-0.6926240003719009
INV103699,2023-06-04 03:00:00,Branch A,Juice,Food,5,10.31,Cash,51.55,3,0,0.23416035611854313,0.46918220812682454
INV103700,2023-06-04 04:00:00,Branch C,Burger,Food,10,5.02,Mobile Money,50.2,4,2,0.4916171215880446,-1.7228076313209266
INV103701,2023-06-04 05:00:00,Branch A,Pizza,Food,6,11.83,Mobile Money,70.98,5,1,1.0090746927064524,0.5474420533889635
INV103702,2023-06-04 06:00:00,Branch C,Chicken,Food,4,12.13,Mobile Money,48.52,6,0,0.20801886950650694,1.0611460569393685
INV103703,2023-06-04 07:00:00,Branch C,Wrap,Food,7,5.33,Mobile Money,37.31,7,2,-0.29742397121405373,-0.9823544385171239
INV103704,2023-06-04 08:00:00,Branch A,Salad,Food,2,11.94,Card,23.88,8,0,-0.6982179699484101,1.4765026944724366
INV103705,2023-06-04 09:00:00,Branch D,Juice,Food,3,13.35,Card,40.05,9,0,-0.00415630567182042,1.5329436801321696
INV103706,2023-06-04 10:00:00,Branch C,Pasta,Food,5,6.19,Mobile Money,30.95,10,2,-0.6971210193743246,-0.35752618203116304
INV103707,2023-06-04 11:00:00,Branch B,Pasta,Food,10,14.5,Mobile Money,145.0,11,1,3.6137483095672414,0.1749912274206761
INV103708,2023-06-04 12:00:00,Branch D,Fries,Food,9,13.17,Mobile Money,118.53,12,1,2.7167087116208335,0.13560354555216397
INV103709,2023-06-04 13:00:00,Branch A,Pizza,Food,4,13.38,Card,53.52,13,0,0.46474293949263024,1.312084683059323
INV103710,2023-06-04 14:00:00,Branch D,Chicken,Food,3,7.74,Mobile Money,23.22,14,0,-1.0404318208490615,0.4062064528528348
INV103711,2023-06-04 15:00:00,Branch B,Fries,Food,8,12.71,Mobile Money,101.68,15,1,2.125200931099874,0.270294906148828
INV103712,2023-06-04 16:00:00,Branch D,Salad,Food,6,4.28,Cash,25.68,16,2,-0.8535033735924853,-0.9668150262507867
INV103713,2023-06-04 17:00:00,Branch A,Wrap,Food,9,6.92,Mobile Money,62.28,17,2,0.7874660860636582,-1.1161669399218326
INV103714,2023-06-04 18:00:00,Branch A,Salad,Food,6,12.14,Mobile Money,72.84,18,1,1.085551408011442,0.6096168473874167
INV103715,2023-06-04 19:00:00,Branch B,Fries,Food,2,12.22,Card,24.44,19,0,-0.6522813294507463,1.5327653205239604
INV103716,2023-06-04 20:00:00,Branch C,Chicken,Food,3,6.31,Card,18.93,20,0,-1.304580481580515,0.11899892433065136
INV103717,2023-06-04 21:00:00,Branch B,Salad,Food,10,13.97,Card,139.7,21,1,3.4391987811253664,0.06889065831381458
INV103718,2023-06-04 22:00:00,Branch C,Pasta,Food,9,6.56,Cash,59.04,22,2,0.6763417108315647,-1.1882689198851348
INV103719,2023-06-04 23:00:00,Branch D,Chicken,Food,8,9.91,Card,79.28,23,1,1.3187479907463993,-0.2907601403467921
INV103720,2023-06-05 00:00:00,Branch B,Juice,Food,10,12.35,Mobile Money,123.5,0,1,2.905670033812466,-0.25541674159772526
INV103721,2023-06-05 01:00:00,Branch B,Pasta,Food,6,2.02,Card,12.12,1,2,-1.4110432980740217,-1.4200893308846725
INV103722,2023-06-05 02:00:00,Branch A,Pasta,Food,6,8.57,Cash,51.42,2,2,0.20483568659591775,-0.10639610285283603
INV103723,2023-06-05 03:00:00,Branch A,Hotdog,Food,6,10.73,Mobile Money,64.38,3,1,0.7377057029145542,0.326821816620258
INV103724,2023-06-05 04:00:00,Branch A,Wrap,Food,2,14.55,Cash,29.1,4,0,-0.2700228567380451,2.0009507444527115
INV103725,2023-06-05 05:00:00,Branch B,Burger,Food,5,7.59,Mobile Money,37.95,5,0,-0.3806661830417967,-0.076605855278449
INV103726,2023-06-05 06:00:00,Branch D,Pizza,Food,9,14.55,Cash,130.95,6,1,3.142685483343858,0.4119944687448227
INV103727,2023-06-05 07:00:00,Branch B,Soda,Food,6,4.88,Cash,29.28,7,2,-0.7054839246150862,-0.8464767152860384
INV103728,2023-06-05 08:00:00,Branch D,Burger,Food,8,9.42,Card,75.36,8,1,1.177618726184541,-0.38894477348352563
INV103729,2023-06-05 09:00:00,Branch D,Juice,Food,6,8.98,Mobile Money,53.88,9,2,0.3059823100638071,-0.024164923693591304
INV103730,2023-06-05 10:00:00,Branch B,Pasta,Food,10,5.03,Mobile Money,50.3,10,2,0.4949105089171366,-1.7208057337906082
INV103731,2023-06-05 11:00:00,Branch B,Hotdog,Food,2,3.62,Mobile Money,7.24,11,0,-2.0631924304504157,-0.195301051058553
INV103732,2023-06-05 12:00:00,Branch A,Wrap,Food,6,14.78,Card,88.68,12,1,1.7368369835119977,1.1391054156323093
INV103733,2023-06-05 13:00:00,Branch D,Burger,Food,7,5.44,Cash,38.08,13,2,-0.2680144818246585,-0.9603027025510958
INV103734,2023-06-05 14:00:00,Branch B,Pizza,Food,2,4.45,Mobile Money,8.9,14,0,-1.9270231032609133,-0.028522552405822153
INV103735,2023-06-05 15:00:00,Branch D,Burger,Food,5,8.21,Mobile Money,41.05,15,0,-0.24052189838024862,0.04780171799775324
INV103736,2023-06-05 16:00:00,Branch B,Pasta,Food,1,13.25,Cash,13.25,16,0,-0.9439719923942622,1.9666035808488171
INV103737,2023-06-05 17:00:00,Branch A,Fries,Food,8,4.55,Mobile Money,36.4,17,2,-0.2250333522159671,-1.3647798007812648
INV103738,2023-06-05 18:00:00,Branch A,Pasta,Food,1,6.32,Mobile Money,6.32,18,0,-1.937730648868492,0.5734554602905139
INV103739,2023-06-05 19:00:00,Branch C,Chicken,Food,9,13.18,Card,118.62,19,1,2.7197954998217253,0.13760637832892242
INV103740,2023-06-05 20:00:00,Branch D,Salad,Food,6,7.9,Card,47.4,20,2,0.03954730190448879,-0.24077388343013834
INV103741,2023-06-05 21:00:00,Branch D,Juice,Food,8,4.58,Cash,36.64,21,2,-0.21639278499789413,-1.3587684967116689
INV103742,2023-06-05 22:00:00,Branch A,Chicken,Food,1,8.61,Card,8.61,22,0,-1.6093457537276572,1.0338175376467205
INV103743,2023-06-05 23:00:00,Branch D,Hotdog,Food,5,6.27,Card,31.35,23,2,-0.6790378858696088,-0.34147359193100824
INV103744,2023-06-06 00:00:00,Branch A,Pizza,Food,6,10.78,Cash,64.68,0,1,0.7500406569960042,0.3368500092006535
INV103745,2023-06-06 01:00:00,Branch B,Chicken,Food,2,11.21,Mobile Money,22.42,1,0,-0.8179813541030331,1.3298179908381071
INV103746,2023-06-06 02:00:00,Branch D,Soda,Food,4,13.63,Cash,54.52,2,1,0.5160877534898548,1.362272408283314
INV103747,2023-06-06 03:00:00,Branch B,Salad,Food,6,6.83,Card,40.98,3,2,-0.22442071543853956,-0.4553772046506063
INV103748,2023-06-06 04:00:00,Branch A,Chicken,Food,2,3.76,Mobile Money,7.52,4,0,-2.040224110201584,-0.1671697380327912
INV103749,2023-06-06 05:00:00,Branch C,Burger,Food,4,11.65,Mobile Money,46.6,5,0,0.10943682663183556,0.9647856245093062
INV103750,2023-06-06 06:00:00,Branch B,Soda,Food,8,7.63,Mobile Money,61.04,6,2,0.6620648821728552,-0.7476192496360826
INV103751,2023-06-06 07:00:00,Branch C,Fries,Food,1,10.76,Card,10.76,7,0,-1.3010367910408471,1.4660352085270025
INV103752,2023-06-06 08:00:00,Branch A,Wrap,Food,8,6.71,Cash,53.68,8,2,0.397087487485285,-0.9319659077703578
INV103753,2023-06-06 09:00:00,Branch D,Chicken,Food,1,11.35,Mobile Money,11.35,9,0,-1.216431075698885,1.5846437786755452
INV103754,2023-06-06 10:00:00,Branch D,Juice,Food,7,3.98,Card,27.86,10,2,-0.658358613720269,-1.2529893799183742
INV103755,2023-06-06 11:00:00,Branch D,Juice,Food,1,12.72,Cash,12.72,11,0,-1.019973736684499,1.860056899189957
INV103756,2023-06-06 12:00:00,Branch C,Hotdog,Food,3,6.16,Cash,18.48,12,0,-1.3322883830558425,0.08887226049965316
INV103757,2023-06-06 13:00:00,Branch B,Burger,Food,6,5.3,Mobile Money,31.8,13,2,-0.601870310330907,-0.7622398976107146
INV103758,2023-06-06 14:00:00,Branch B,Burger,Food,9,2.27,Mobile Money,20.43,14,2,-0.6478904273508804,-2.047484181114486
INV103759,2023-06-06 15:00:00,Branch C,Burger,Food,2,11.6,Card,23.2,15,0,-0.7539981762670017,1.4081837914098723
INV103760,2023-06-06 16:00:00,Branch B,Wrap,Food,7,14.08,Cash,98.56,16,1,2.0419672302151186,0.771760922416906
INV103761,2023-06-06 17:00:00,Branch D,Chicken,Food,2,2.67,Card,5.34,17,0,-2.219048889281775,-0.3861921037333657
INV103762,2023-06-06 18:00:00,Branch A,Chicken,Food,2,13.64,Card,27.28,18,0,-0.41931693835545203,1.8180972097852592
INV103763,2023-06-06 19:00:00,Branch C,Burger,Food,1,11.53,Card,11.53,19,0,-1.1906191625437104,1.6208294441445916
INV103764,2023-06-06 20:00:00,Branch A,Chicken,Food,8,13.15,Cash,105.2,20,1,2.2519292502982773,0.3584606991695682
INV103765,2023-06-06 21:00:00,Branch A,Juice,Food,10,12.39,Mobile Money,123.9,21,1,2.918843583128834,-0.24740915147645265
INV103766,2023-06-06 22:00:00,Branch A,Pasta,Food,10,3.4,Card,34.0,22,2,-0.04191162572485606,-2.0471150312324657
INV103767,2023-06-06 23:00:00,Branch B,Wrap,Food,8,6.05,Mobile Money,48.4,23,2,0.2069950086876801,-1.0642145973014685
INV103768,2023-06-07 00:00:00,Branch A,Juice,Food,4,7.61,Card,30.44,0,0,-0.7202953675633147,0.15375198488961317
INV103769,2023-06-07 01:00:00,Branch A,Pizza,Food,1,9.36,Cash,9.36,1,0,-1.5017961155810955,1.1845911437677492
INV103770,2023-06-07 02:00:00,Branch C,Salad,Food,3,7.73,Cash,23.19,2,0,-1.0422790142807499,0.404198008597435
INV103771,2023-06-07 03:00:00,Branch D,Salad,Food,6,8.14,Mobile Money,48.84,3,2,0.09875508149544851,-0.19263855904423893
INV103772,2023-06-07 04:00:00,Branch A,Pizza,Food,5,8.42,Cash,42.1,4,0,-0.19305367293036949,0.08993976701066017
INV103773,2023-06-07 05:00:00,Branch B,Fries,Food,8,4.6,Mobile Money,36.8,5,2,-0.21063240685251236,-1.3547609606652715
INV103774,2023-06-07 06:00:00,Branch A,Salad,Food,7,3.88,Cash,27.16,6,2,-0.6850945131651739,-1.273036412614763
INV103775,2023-06-07 07:00:00,Branch B,Pasta,Food,1,3.39,Mobile Money,3.39,7,0,-2.357891235227726,-0.015566760955637774
INV103776,2023-06-07 08:00:00,Branch C,Chicken,Food,8,4.45,Mobile Money,35.6,8,2,-0.2538352429428769,-1.384817481013251
INV103777,2023-06-07 09:00:00,Branch C,Soda,Food,3,2.48,Mobile Money,7.44,9,0,-2.0120555659172057,-0.6502352254875041
INV103778,2023-06-07 10:00:00,Branch B,Pasta,Food,2,14.53,Card,29.06,10,0,-0.27330404534502134,1.996931985449031
INV103779,2023-06-07 11:00:00,Branch D,Salad,Food,1,8.81,Cash,8.81,11,0,-1.580665850221907,1.0740238326123284
INV103780,2023-06-07 12:00:00,Branch B,Hotdog,Food,6,5.96,Card,35.76,12,2,-0.43904891645576816,-0.6298677555494913
INV103781,2023-06-07 13:00:00,Branch A,Hotdog,Food,1,10.89,Mobile Money,10.89,13,0,-1.2823948537621095,1.4921693002546477
INV103782,2023-06-07 14:00:00,Branch B,Chicken,Food,10,10.82,Mobile Money,108.2,14,1,2.4017817724613932,-0.5617070637364014
INV103783,2023-06-07 15:00:00,Branch A,Hotdog,Food,8,6.4,Cash,51.2,15,2,0.3078016262318646,-0.9940827164895156
INV103784,2023-06-07 16:00:00,Branch A,Soda,Food,1,3.24,Card,3.24,16,0,-2.3794011628570386,-0.045721482179843474
INV103785,2023-06-07 17:00:00,Branch A,Pasta,Food,5,2.21,Card,11.05,17,2,-1.5967569112339397,-1.1561425395138794
INV103786,2023-06-07 18:00:00,Branch C,Salad,Food,4,14.7,Cash,58.8,18,1,0.7358435573979761,1.5770758722419946
INV103787,2023-06-07 19:00:00,Branch D,Juice,Food,10,5.34,Cash,53.4,19,2,0.5970055161189879,-1.6587469103507457
INV103788,2023-06-07 20:00:00,Branch D,Soda,Food,2,11.02,Card,22.04,20,0,-0.8491526458693051,1.2916397803031447
INV103789,2023-06-07 21:00:00,Branch B,Wrap,Food,4,14.18,Card,56.72,21,1,0.6290463442837488,1.4726854037760935
INV103790,2023-06-07 22:00:00,Branch C,Hotdog,Food,2,12.37,Cash,24.74,22,0,-0.6276724148984267,1.5629060130515622
INV103791,2023-06-07 23:00:00,Branch A,Pasta,Food,7,2.87,Cash,20.09,23,2,-0.9551270975587125,-1.475511442848291
INV103792,2023-06-08 00:00:00,Branch B,Chicken,Food,6,12.94,Cash,77.64,0,1,1.2829106733146405,0.7700679286737477
INV103793,2023-06-08 01:00:00,Branch B,Fries,Food,2,4.03,Card,8.06,1,0,-1.9959280640074084,-0.11291649148310774
INV103794,2023-06-08 02:00:00,Branch C,Pasta,Food,5,7.05,Mobile Money,35.25,2,0,-0.5027273341986289,-0.1849608384544959
INV103795,2023-06-08 03:00:00,Branch B,Chicken,Food,3,6.58,Cash,19.74,3,0,-1.254706258924926,0.17322691922644826
INV103796,2023-06-08 04:00:00,Branch A,Soda,Food,7,13.67,Mobile Money,95.69,4,1,1.9323500424910087,0.6895680883617112
INV103797,2023-06-08 05:00:00,Branch A,Juice,Food,8,11.48,Cash,91.84,5,1,1.7709376751588835,0.02383143929539485
INV103798,2023-06-08 06:00:00,Branch B,Pasta,Food,5,14.48,Mobile Money,72.4,6,1,1.1767436900518584,1.305923467097409
INV103799,2023-06-08 07:00:00,Branch C,Fries,Food,5,9.5,Mobile Money,47.5,7,0,0.05106862938329484,0.306649733362754
INV103800,2023-06-08 08:00:00,Branch C,Soda,Food,3,5.9,Cash,17.7,8,0,-1.380315412279743,0.03665270985925627
INV103801,2023-06-08 09:00:00,Branch B,Pasta,Food,2,7.39,Cash,14.78,9,0,-1.4446883780354447,0.5622350211351766
INV103802,2023-06-08 10:00:00,Branch D,Pasta,Food,1,9.14,Mobile Money,9.14,10,0,-1.53334400943742,1.140364219305581
INV103803,2023-06-08 11:00:00,Branch A,Chicken,Food,5,14.81,Cash,74.05,11,1,1.2513366157588113,1.372140401260549
INV103804,2023-06-08 12:00:00,Branch D,Juice,Food,9,12.65,Card,113.85,12,1,2.5561957251744767,0.03145624116072762
INV103805,2023-06-08 13:00:00,Branch B,Wrap,Food,7,14.45,Cash,101.15,13,1,2.1408900581612667,0.8459349433935446
INV103806,2023-06-08 14:00:00,Branch B,Salad,Food,3,11.16,Cash,33.48,14,0,-0.40869166721159905,1.0930943881995951
INV103807,2023-06-08 15:00:00,Branch C,Burger,Food,10,4.74,Mobile Money,47.4,15,2,0.3994022763734692,-1.7788607621698345
INV103808,2023-06-08 16:00:00,Branch B,Pizza,Food,8,14.1,Card,112.8,16,1,2.52554721220392,0.5488186613734389
INV103809,2023-06-08 17:00:00,Branch D,Salad,Food,9,5.89,Mobile Money,53.01,17,2,0.46952690137183556,-1.3224587159279473
INV103810,2023-06-08 18:00:00,Branch A,Pasta,Food,9,7.83,Mobile Money,70.47,18,1,1.068363812344783,-0.9339091572368186
INV103811,2023-06-08 19:00:00,Branch B,Wrap,Food,4,2.69,Card,10.76,19,2,-1.730761307028696,-0.8339424475185276
INV103812,2023-06-08 20:00:00,Branch C,Juice,Food,7,8.06,Mobile Money,56.42,20,2,0.4324660836318481,-0.43507044590570654
INV103813,2023-06-08 21:00:00,Branch B,Fries,Food,10,9.84,Cash,98.4,21,1,2.079029814210379,-0.75789302170758
INV103814,2023-06-08 22:00:00,Branch D,Burger,Food,3,3.94,Cash,11.82,22,0,-1.7423653248906865,-0.3570023641991212
INV103815,2023-06-08 23:00:00,Branch A,Pizza,Food,1,10.12,Mobile Money,10.12,23,0,-1.3928124822592465,1.337375064637058
INV103816,2023-06-09 00:00:00,Branch C,Soda,Food,8,8.45,Card,67.6,0,1,0.8982403861335155,-0.583310271733794
INV103817,2023-06-09 01:00:00,Branch B,Hotdog,Food,4,14.29,Card,57.16,1,1,0.6516380624425275,1.4947680028746495
INV103818,2023-06-09 02:00:00,Branch D,Fries,Food,5,4.17,Card,20.85,2,2,-1.1537201403684005,-0.7628540820600795
INV103819,2023-06-09 03:00:00,Branch C,Hotdog,Food,8,11.31,Card,90.48,3,1,1.7219744609231367,-0.010232617098982074
INV103820,2023-06-09 04:00:00,Branch A,Juice,Food,1,12.49,Mobile Money,12.49,4,0,-1.0529556257161112,1.8138196599795084
INV103821,2023-06-09 05:00:00,Branch D,Juice,Food,7,6.23,Card,43.61,5,2,-0.056800876209910325,-0.8019311442496235
INV103822,2023-06-09 06:00:00,Branch D,Wrap,Food,9,9.91,Mobile Money,89.19,6,1,1.7104157581302109,-0.5173199396710724
INV103823,2023-06-09 07:00:00,Branch D,Juice,Food,7,9.62,Mobile Money,67.34,7,1,0.8495461149723632,-0.12233673584203981
INV103824,2023-06-09 08:00:00,Branch D,Juice,Food,7,6.62,Cash,46.34,8,2,0.04746913162521853,-0.723747716733707
INV103825,2023-06-09 09:00:00,Branch C,Wrap,Food,2,5.0,Cash,10.0,9,0,-1.8367904165690736,0.08199332019538512
INV103826,2023-06-09 10:00:00,Branch D,Hotdog,Food,5,7.31,Cash,36.55,10,0,-0.4439571503083024,-0.13278992062899184
INV103827,2023-06-09 11:00:00,Branch D,Chicken,Food,10,4.58,Mobile Money,45.8,11,2,0.3467080791079975,-1.810891122654925
INV103828,2023-06-09 12:00:00,Branch C,Chicken,Food,4,4.88,Mobile Money,19.52,12,0,-1.280980736413008,-0.39429797455636745
INV103829,2023-06-09 13:00:00,Branch D,Soda,Food,1,10.21,Cash,10.21,13,0,-1.3799065256816585,1.3554678973715817
INV103830,2023-06-09 14:00:00,Branch A,Pasta,Food,8,5.54,Mobile Money,44.32,14,2,0.06010536598044006,-1.166406766484599
INV103831,2023-06-09 15:00:00,Branch C,Wrap,Food,4,12.77,Mobile Money,51.08,15,0,0.33946159333940185,1.189626633512785
INV103832,2023-06-09 16:00:00,Branch D,Chicken,Food,9,13.76,Cash,123.84,16,1,2.8988292154734308,0.25377067938090914
INV103833,2023-06-09 17:00:00,Branch C,Pizza,Food,5,8.71,Cash,43.55,17,0,-0.1275023139757744,0.1481304061237226
INV103834,2023-06-09 18:00:00,Branch D,Juice,Food,7,9.86,Card,69.02,18,1,0.9137122736401347,-0.07422385737070636
INV103835,2023-06-09 19:00:00,Branch D,Wrap,Food,8,11.76,Card,94.08,19,1,1.8515829691942307,0.0799369439449567
INV103836,2023-06-09 20:00:00,Branch A,Pizza,Food,1,9.72,Card,9.72,20,0,-1.4501722892707458,1.256962474705843
INV103837,2023-06-09 21:00:00,Branch D,Wrap,Food,3,9.17,Mobile Money,27.51,21,0,-0.7762831601176079,0.6934139813750182
INV103838,2023-06-09 22:00:00,Branch D,Pasta,Food,6,13.45,Card,80.7,22,1,1.4087272049454298,0.8723554929937837
INV103839,2023-06-09 23:00:00,Branch D,Pasta,Food,7,11.12,Mobile Money,77.84,23,1,1.2505846066459356,0.17836875460379387
INV103840,2023-06-10 00:00:00,Branch D,Soda,Food,6,2.68,Cash,16.08,0,2,-1.248221904198883,-1.2877171888234493
INV103841,2023-06-10 01:00:00,Branch C,Pizza,Food,10,13.13,Mobile Money,131.3,1,1,3.1625542454816404,-0.09926873423290962
INV103842,2023-06-10 02:00:00,Branch A,Chicken,Food,7,9.32,Card,65.24,2,1,0.7693384166376487,-0.1824778339312063
INV103843,2023-06-10 03:00:00,Branch C,Pasta,Food,6,2.17,Card,13.02,3,2,-1.374038435829672,-1.3900047531434851
INV103844,2023-06-10 04:00:00,Branch A,Pizza,Food,8,3.69,Cash,29.52,4,2,-0.47272961246739165,-1.5371038507763481
INV103845,2023-06-10 05:00:00,Branch C,Hotdog,Food,5,7.48,Cash,37.4,5,0,-0.4055304916107811,-0.09867816666616215
INV103846,2023-06-10 06:00:00,Branch D,Wrap,Food,4,2.21,Cash,8.84,6,2,-1.829343349903367,-0.9303028799485901
INV103847,2023-06-10 07:00:00,Branch C,Pasta,Food,2,8.73,Mobile Money,17.46,7,0,-1.2248487413680542,0.8314918743817545
INV103848,2023-06-10 08:00:00,Branch B,Pasta,Food,4,5.49,Card,21.96,8,0,-1.1556993902597799,-0.27183992500982956
INV103849,2023-06-10 09:00:00,Branch D,Wrap,Food,9,7.07,Cash,63.63,9,2,0.8337679090770305,-1.0861244482704564
INV103850,2023-06-10 10:00:00,Branch B,Soda,Food,2,4.84,Mobile Money,9.68,10,0,-1.8630399254248815,0.04984324816594296
INV103851,2023-06-10 11:00:00,Branch D,Chicken,Food,6,3.39,Cash,20.34,11,2,-1.073065556242294,-1.1453168541818302
INV103852,2023-06-10 12:00:00,Branch A,Salad,Food,6,7.48,Cash,44.88,12,2,-0.06406631237969046,-0.32501070110546215
INV103853,2023-06-10 13:00:00,Branch D,Wrap,Food,7,9.98,Card,69.86,13,1,0.9457953529740206,-0.050167418135039464
INV103854,2023-06-10 14:00:00,Branch B,Fries,Food,4,12.77,Card,51.08,14,0,0.33946159333940185,1.189626633512785
INV103855,2023-06-10 15:00:00,Branch A,Juice,Food,4,4.85,Cash,19.4,15,0,-1.2871421140926749,-0.40032050158324645
INV103856,2023-06-10 16:00:00,Branch B,Burger,Food,2,13.37,Card,26.74,16,0,-0.463612984549628,1.7638439632355756
