InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total
INV104221,2023-06-25 21:00,Branch B,Hotdog,Food,6,7.68,Cash,46.08
INV104222,2023-06-25 22:00,Branch A,Burger,Food,1,4.01,Cash,4.01
INV104223,2023-06-25 23:00,Branch A,Wrap,Food,2,9.12,Cash,18.24
INV104224,2023-06-26 00:00,Branch B,Salad,Food,3,2.84,Cash,8.52
INV104225,2023-06-26 01:00,Branch B,Chicken,Food,7,7.12,Cash,49.84
INV104226,2023-06-26 02:00,Branch B,Burger,Food,3,13.82,Cash,41.46
INV104227,2023-06-26 03:00,Branch A,Wrap,Food,1,13.16,Cash,13.16
INV104228,2023-06-26 04:00,Branch A,Chicken,Food,8,14.62,Mobile Money,116.96
INV104229,2023-06-26 05:00,Branch A,Pizza,Food,6,14.57,Mobile Money,87.42
INV104230,2023-06-26 06:00,Branch D,Pizza,Food,10,13.25,Mobile Money,132.5
INV104231,2023-06-26 07:00,Branch D,Soda,Food,6,11.05,Mobile Money,66.3
INV104232,2023-06-26 08:00,Branch C,Wrap,Food,2,9.15,Card,18.3
INV104233,2023-06-26 09:00,Branch B,Fries,Food,3,4.16,Cash,12.48
INV104234,2023-06-26 10:00,Branch A,Chicken,Food,2,2.93,Cash,5.86
INV104235,2023-06-26 11:00,Branch C,Chicken,Food,9,4.07,Card,36.63
INV104236,2023-06-26 12:00,Branch D,Burger,Food,10,14.61,Mobile Money,146.1
INV104237,2023-06-26 13:00,Branch C,Juice,Food,5,13.47,Mobile Money,67.35
INV104238,2023-06-26 14:00,Branch D,Hotdog,Food,5,7.84,Cash,39.2
INV104239,2023-06-26 15:00,Branch B,Wrap,Food,8,6.88,Card,55.04
INV104240,2023-06-26 16:00,Branch B,Chicken,Food,5,3.17,Mobile Money,15.85
INV104241,2023-06-26 17:00,Branch A,Soda,Food,6,5.12,Card,30.72
INV104242,2023-06-26 18:00,Branch B,Juice,Food,10,8.35,Cash,83.5
INV104243,2023-06-26 19:00,Branch A,Salad,Food,3,9.16,Cash,27.48
INV104244,2023-06-26 20:00,Branch C,Chicken,Food,8,11.78,Cash,94.24
INV104245,2023-06-26 21:00,Branch D,Wrap,Food,9,4.35,Cash,39.15
INV104246,2023-06-26 22:00,Branch A,Chicken,Food,7,10.13,Card,70.91
INV104247,2023-06-26 23:00,Branch A,Soda,Food,3,2.01,Cash,6.03
INV104248,2023-06-27 00:00,Branch C,Wrap,Food,2,10.01,Card,20.02
INV104249,2023-06-27 01:00,Branch A,Pasta,Food,2,13.04,Mobile Money,26.08
INV104250,2023-06-27 02:00,Branch C,Juice,Food,9,2.07,Card,18.63
INV104251,2023-06-27 03:00,Branch B,Hotdog,Food,8,14.77,Cash,118.16
INV104252,2023-06-27 04:00,Branch A,Soda,Food,9,11.6,Card,104.4
INV104253,2023-06-27 05:00,Branch C,Pizza,Food,9,2.97,Card,26.73
INV104254,2023-06-27 06:00,Branch D,Salad,Food,9,2.67,Card,24.03
INV104255,2023-06-27 07:00,Branch A,Soda,Food,1,6.35,Cash,6.35
INV104256,2023-06-27 08:00,Branch D,Juice,Food,10,7.29,Mobile Money,72.9
INV104257,2023-06-27 09:00,Branch C,Salad,Food,2,4.03,Cash,8.06
INV104258,2023-06-27 10:00,Branch D,Chicken,Food,10,10.51,Card,105.1
INV104259,2023-06-27 11:00,Branch C,Pizza,Food,10,3.72,Card,37.2
INV104260,2023-06-27 12:00,Branch C,Chicken,Food,10,7.68,Card,76.8
INV104261,2023-06-27 13:00,Branch A,Pasta,Food,6,5.53,Cash,33.18
INV104262,2023-06-27 14:00,Branch C,Salad,Food,5,3.82,Cash,19.1
INV104263,2023-06-27 15:00,Branch D,Wrap,Food,8,2.36,Mobile Money,18.88
INV104264,2023-06-27 16:00,Branch A,Pizza,Food,7,7.14,Card,49.98
INV104265,2023-06-27 17:00,Branch B,Salad,Food,8,8.06,Card,64.48
INV104266,2023-06-27 18:00,Branch B,Juice,Food,7,13.11,Cash,91.77
INV104267,2023-06-27 19:00,Branch D,Pizza,Food,7,4.65,Cash,32.55
INV104268,2023-06-27 20:00,Branch B,Wrap,Food,3,14.13,Mobile Money,42.39
INV104269,2023-06-27 21:00,Branch A,Soda,Food,4,6.99,Cash,27.96
INV104270,2023-06-27 22:00,Branch D,Soda,Food,6,8.33,Cash,49.98
INV104271,2023-06-27 23:00,Branch C,Soda,Food,9,13.19,Card,118.71
INV104272,2023-06-28 00:00,Branch B,Salad,Food,10,5.63,Cash,56.3
INV104273,2023-06-28 01:00,Branch B,Juice,Food,3,3.16,Card,9.48
INV104274,2023-06-28 02:00,Branch D,Soda,Food,6,3.62,Mobile Money,21.72
INV104275,2023-06-28 03:00,Branch C,Soda,Food,9,3.22,Card,28.98
INV104276,2023-06-28 04:00,Branch A,Salad,Food,6,3.02,Cash,18.12
INV104277,2023-06-28 05:00,Branch A,Hotdog,Food,10,7.67,Card,76.7
INV104278,2023-06-28 06:00,Branch C,Salad,Food,5,2.25,Cash,11.25
INV104279,2023-06-28 07:00,Branch D,Burger,Food,10,13.14,Mobile Money,131.4
INV104280,2023-06-28 08:00,Branch D,Hotdog,Food,4,12.59,Card,50.36
INV104281,2023-06-28 09:00,Branch D,Pasta,Food,3,10.23,Cash,30.69
INV104282,2023-06-28 10:00,Branch B,Soda,Food,4,10.41,Card,41.64
INV104283,2023-06-28 11:00,Branch C,Wrap,Food,1,2.05,Mobile Money,2.05
INV104284,2023-06-28 12:00,Branch D,Fries,Food,7,8.76,Card,61.32
INV104285,2023-06-28 13:00,Branch D,Burger,Food,8,2.76,Card,22.08
INV104286,2023-06-28 14:00,Branch D,Salad,Food,7,2.57,Mobile Money,17.99
INV104287,2023-06-28 15:00,Branch C,Salad,Food,9,12.41,Cash,111.69
INV104288,2023-06-28 16:00,Branch D,Salad,Food,7,13.8,Mobile Money,96.6
INV104289,2023-06-28 17:00,Branch C,Wrap,Food,4,14.71,Cash,58.84
INV104290,2023-06-28 18:00,Branch C,Burger,Food,3,2.35,Card,7.05
INV104291,2023-06-28 19:00,Branch D,Burger,Food,7,9.3,Card,65.1
INV104292,2023-06-28 20:00,Branch B,Pizza,Food,7,4.57,Card,31.99
INV104293,2023-06-28 21:00,Branch B,Soda,Food,9,13.01,Cash,117.09
INV104294,2023-06-28 22:00,Branch A,Burger,Food,3,10.94,Cash,32.82
INV104295,2023-06-28 23:00,Branch D,Pizza,Food,8,13.02,Card,104.16
INV104296,2023-06-29 00:00,Branch B,Wrap,Food,7,12.44,Card,87.08
INV104297,2023-06-29 01:00,Branch C,Hotdog,Food,7,9.89,Card,69.23
INV104298,2023-06-29 02:00,Branch A,Fries,Food,3,9.27,Card,27.81
INV104299,2023-06-29 03:00,Branch D,Fries,Food,1,8.53,Mobile Money,8.53
INV104300,2023-06-29 04:00,Branch D,Burger,Food,9,11.44,Cash,102.96
INV104301,2023-06-29 05:00,Branch A,Salad,Food,6,14.89,Mobile Money,89.34
INV104302,2023-06-29 06:00,Branch B,Salad,Food,4,10.45,Mobile Money,41.8
INV104303,2023-06-29 07:00,Branch C,Pizza,Food,3,11.56,Mobile Money,34.68
INV104304,2023-06-29 08:00,Branch A,Soda,Food,1,3.03,Cash,3.03
INV104305,2023-06-29 09:00,Branch B,Hotdog,Food,10,2.45,Cash,24.5
INV104306,2023-06-29 10:00,Branch C,Pasta,Food,5,3.28,Card,16.4
INV104307,2023-06-29 11:00,Branch A,Salad,Food,4,11.71,Cash,46.84
INV104308,2023-06-29 12:00,Branch D,Salad,Food,2,11.64,Card,23.28
INV104309,2023-06-29 13:00,Branch C,Soda,Food,9,10.77,Cash,96.93
INV104310,2023-06-29 14:00,Branch B,Chicken,Food,9,7.28,Cash,65.52
INV104311,2023-06-29 15:00,Branch A,Hotdog,Food,8,11.6,Mobile Money,92.8
INV104312,2023-06-29 16:00,Branch D,Salad,Food,4,7.37,Mobile Money,29.48
INV104313,2023-06-29 17:00,Branch B,Chicken,Food,6,8.51,Card,51.06
INV104314,2023-06-29 18:00,Branch C,Hotdog,Food,3,3.01,Cash,9.03
INV104315,2023-06-29 19:00,Branch B,Soda,Food,10,8.02,Mobile Money,80.2
INV104316,2023-06-29 20:00,Branch A,Soda,Food,9,12.86,Mobile Money,115.74
INV104317,2023-06-29 21:00,Branch D,Juice,Food,4,7.23,Cash,28.92
INV104318,2023-06-29 22:00,Branch B,Soda,Food,2,3.97,Mobile Money,7.94
INV104319,2023-06-29 23:00,Branch C,Soda,Food,1,8.38,Card,8.38
INV104320,2023-06-30 00:00,Branch D,Hotdog,Food,6,6.24,Mobile Money,37.44
INV104321,2023-06-30 01:00,Branch B,Juice,Food,7,10.6,Mobile Money,74.2
INV104322,2023-06-30 02:00,Branch A,Hotdog,Food,6,6.8,Card,40.8
INV104323,2023-06-30 03:00,Branch D,Soda,Food,6,12.18,Cash,73.08
INV104324,2023-06-30 04:00,Branch D,Burger,Food,4,9.28,Card,37.12
INV104325,2023-06-30 05:00,Branch C,Chicken,Food,2,12.53,Mobile Money,25.06
INV104326,2023-06-30 06:00,Branch C,Pasta,Food,2,3.69,Card,7.38
INV104327,2023-06-30 07:00,Branch A,Pasta,Food,8,12.09,Cash,96.72
INV104328,2023-06-30 08:00,Branch C,Burger,Food,1,10.5,Mobile Money,10.5
INV104329,2023-06-30 09:00,Branch D,Soda,Food,2,10.7,Mobile Money,21.4
INV104330,2023-06-30 10:00,Branch C,Hotdog,Food,7,6.44,Mobile Money,45.08
INV104331,2023-06-30 11:00,Branch A,Pasta,Food,5,14.79,Mobile Money,73.95
INV104332,2023-06-30 12:00,Branch A,Pasta,Food,6,2.33,Mobile Money,13.98
INV104333,2023-06-30 13:00,Branch C,Hotdog,Food,5,3.97,Mobile Money,19.85
INV104334,2023-06-30 14:00,Branch B,Pasta,Food,9,2.45,Mobile Money,22.05
INV104335,2023-06-30 15:00,Branch C,Soda,Food,2,14.05,Mobile Money,28.1
INV104336,2023-06-30 16:00,Branch A,Pasta,Food,7,14.53,Mobile Money,101.71
INV104337,2023-06-30 17:00,Branch D,Wrap,Food,2,9.36,Card,18.72
INV104338,2023-06-30 18:00,Branch A,Burger,Food,10,3.33,Mobile Money,33.3
INV104339,2023-06-30 19:00,Branch D,Salad,Food,1,9.28,Mobile Money,9.28
INV104340,2023-06-30 20:00,Branch D,Burger,Food,8,13.09,Mobile Money,104.72
INV104341,2023-06-30 21:00,Branch B,Juice,Food,8,9.26,Card,74.08
INV104342,2023-06-30 22:00,Branch A,Pasta,Food,1,5.93,Cash,5.93
INV104343,2023-06-30 23:00,Branch C,Salad,Food,2,3.81,Mobile Money,7.62
INV104344,2023-07-01 00:00,Branch B,Chicken,Food,4,6.25,Mobile Money,25.0
INV104345,2023-07-01 01:00,Branch C,Salad,Food,7,7.18,Cash,50.26
INV104346,2023-07-01 02:00,Branch A,Pizza,Food,2,4.67,Mobile Money,9.34
INV104347,2023-07-01 03:00,Branch A,Soda,Food,4,7.97,Card,31.88
INV104348,2023-07-01 04:00,Branch B,Hotdog,Food,2,14.47,Card,28.94
INV104349,2023-07-01 05:00,Branch B,Juice,Food,7,14.3,Card,100.1
INV104350,2023-07-01 06:00,Branch A,Fries,Food,9,14.94,Mobile Money,134.46
INV104351,2023-07-01 07:00,Branch D,Chicken,Food,5,13.04,Card,65.2
INV104352,2023-07-01 08:00,Branch B,Soda,Food,6,7.66,Card,45.96
INV104353,2023-07-01 09:00,Branch B,Burger,Food,5,7.09,Cash,35.45
INV104354,2023-07-01 10:00,Branch D,Fries,Food,2,13.37,Mobile Money,26.74
INV104355,2023-07-01 11:00,Branch C,Fries,Food,5,4.28,Mobile Money,21.4
INV104356,2023-07-01 12:00,Branch C,Fries,Food,8,2.99,Mobile Money,23.92
INV104357,2023-07-01 13:00,Branch D,Salad,Food,7,7.05,Mobile Money,49.35
INV104358,2023-07-01 14:00,Branch C,Burger,Food,1,3.74,Card,3.74
INV104359,2023-07-01 15:00,Branch A,Hotdog,Food,9,8.5,Mobile Money,76.5
INV104360,2023-07-01 16:00,Branch D,Chicken,Food,7,13.1,Mobile Money,91.7
INV104361,2023-07-01 17:00,Branch C,Salad,Food,4,3.68,Mobile Money,14.72
INV104362,2023-07-01 18:00,Branch B,Wrap,Food,8,13.93,Mobile Money,111.44
INV104363,2023-07-01 19:00,Branch B,Chicken,Food,7,7.53,Cash,52.71
INV104364,2023-07-01 20:00,Branch D,Soda,Food,1,13.37,Card,13.37
INV104365,2023-07-01 21:00,Branch D,Salad,Food,5,8.4,Cash,42.0
INV104366,2023-07-01 22:00,Branch D,Hotdog,Food,4,6.25,Cash,25.0
INV104367,2023-07-01 23:00,Branch D,Wrap,Food,9,2.64,Cash,23.76
INV104368,2023-07-02 00:00,Branch B,Pasta,Food,1,7.15,Cash,7.15
INV104369,2023-07-02 01:00,Branch D,Pasta,Food,10,14.38,Mobile Money,143.8
INV104370,2023-07-02 02:00,Branch C,Wrap,Food,3,10.19,Card,30.57
INV104371,2023-07-02 03:00,Branch D,Salad,Food,3,5.03,Card,15.09
INV104372,2023-07-02 04:00,Branch B,Soda,Food,6,4.09,Mobile Money,24.54
INV104373,2023-07-02 05:00,Branch D,Soda,Food,7,8.99,Mobile Money,62.93
INV104374,2023-07-02 06:00,Branch A,Hotdog,Food,6,5.76,Mobile Money,34.56
INV104375,2023-07-02 07:00,Branch A,Pasta,Food,5,8.49,Mobile Money,42.45
INV104376,2023-07-02 08:00,Branch B,Soda,Food,4,10.75,Mobile Money,43.0
INV104377,2023-07-02 09:00,Branch A,Juice,Food,2,12.01,Mobile Money,24.02
INV104378,2023-07-02 10:00,Branch B,Chicken,Food,8,7.49,Cash,59.92
INV104379,2023-07-02 11:00,Branch D,Hotdog,Food,1,2.89,Mobile Money,2.89
INV104380,2023-07-02 12:00,Branch D,Juice,Food,4,3.45,Card,13.8
INV104381,2023-07-02 13:00,Branch C,Burger,Food,6,14.53,Mobile Money,87.18
INV104382,2023-07-02 14:00,Branch B,Burger,Food,3,12.74,Mobile Money,38.22
INV104383,2023-07-02 15:00,Branch A,Hotdog,Food,6,4.39,Cash,26.34
INV104384,2023-07-02 16:00,Branch B,Wrap,Food,10,12.83,Cash,128.3
INV104385,2023-07-02 17:00,Branch A,Fries,Food,6,6.74,Card,40.44
INV104386,2023-07-02 18:00,Branch C,Fries,Food,8,11.6,Mobile Money,92.8
INV104387,2023-07-02 19:00,Branch B,Chicken,Food,2,5.16,Cash,10.32
INV104388,2023-07-02 20:00,Branch B,Pasta,Food,1,11.49,Cash,11.49
INV104389,2023-07-02 21:00,Branch D,Juice,Food,5,14.26,Mobile Money,71.3
INV104390,2023-07-02 22:00,Branch A,Soda,Food,5,9.33,Mobile Money,46.65
INV104391,2023-07-02 23:00,Branch A,Juice,Food,1,6.46,Card,6.46
INV104392,2023-07-03 00:00,Branch C,Hotdog,Food,5,9.33,Card,46.65
INV104393,2023-07-03 01:00,Branch C,Pasta,Food,2,11.62,Cash,23.24
INV104394,2023-07-03 02:00,Branch B,Chicken,Food,3,12.9,Card,38.7
INV104395,2023-07-03 03:00,Branch D,Hotdog,Food,2,4.39,Card,8.78
INV104396,2023-07-03 04:00,Branch C,Wrap,Food,1,13.7,Card,13.7
INV104397,2023-07-03 05:00,Branch D,Chicken,Food,6,7.23,Mobile Money,43.38
INV104398,2023-07-03 06:00,Branch D,Fries,Food,3,13.67,Mobile Money,41.01
INV104399,2023-07-03 07:00,Branch B,Pizza,Food,5,8.3,Mobile Money,41.5
INV104400,2023-07-03 08:00,Branch C,Pizza,Food,7,5.18,Mobile Money,36.26
INV104401,2023-07-03 09:00,Branch D,Hotdog,Food,6,6.96,Mobile Money,41.76
INV104402,2023-07-03 10:00,Branch B,Wrap,Food,6,11.8,Cash,70.8
INV104403,2023-07-03 11:00,Branch D,Pizza,Food,3,9.43,Card,28.29
INV104404,2023-07-03 12:00,Branch D,Burger,Food,3,4.12,Card,12.36
INV104405,2023-07-03 13:00,Branch B,Pizza,Food,7,9.73,Mobile Money,68.11
INV104406,2023-07-03 14:00,Branch D,Burger,Food,1,4.04,Mobile Money,4.04
INV104407,2023-07-03 15:00,Branch C,Soda,Food,3,6.14,Card,18.42
INV104408,2023-07-03 16:00,Branch D,Juice,Food,1,6.58,Card,6.58
INV104409,2023-07-03 17:00,Branch A,Soda,Food,6,6.68,Cash,40.08
INV104410,2023-07-03 18:00,Branch C,Burger,Food,1,13.76,Cash,13.76
INV104411,2023-07-03 19:00,Branch B,Fries,Food,4,13.0,Mobile Money,52.0
INV104412,2023-07-03 20:00,Branch A,Soda,Food,3,9.96,Card,29.88
INV104413,2023-07-03 21:00,Branch A,Salad,Food,8,6.21,Mobile Money,49.68
INV104414,2023-07-03 22:00,Branch D,Wrap,Food,6,8.63,Cash,51.78
INV104415,2023-07-03 23:00,Branch B,Pizza,Food,4,5.39,Cash,21.56
INV104416,2023-07-04 00:00,Branch D,Burger,Food,3,2.15,Cash,6.45
INV104417,2023-07-04 01:00,Branch B,Soda,Food,4,5.04,Card,20.16
INV104418,2023-07-04 02:00,Branch D,Salad,Food,10,9.37,Mobile Money,93.7
INV104419,2023-07-04 03:00,Branch B,Soda,Food,8,13.32,Cash,106.56
INV104420,2023-07-04 04:00,Branch C,Salad,Food,9,7.89,Mobile Money,71.01
INV104421,2023-07-04 05:00,Branch A,Wrap,Food,3,13.32,Mobile Money,39.96
INV104422,2023-07-04 06:00,Branch D,Wrap,Food,2,11.91,Cash,23.82
INV104423,2023-07-04 07:00,Branch C,Juice,Food,5,6.49,Card,32.45
INV104424,2023-07-04 08:00,Branch C,Salad,Food,6,9.7,Card,58.2
INV104425,2023-07-04 09:00,Branch A,Soda,Food,5,4.97,Cash,24.85
INV104426,2023-07-04 10:00,Branch B,Burger,Food,5,4.56,Cash,22.8
INV104427,2023-07-04 11:00,Branch C,Chicken,Food,4,2.65,Mobile Money,10.6
INV104428,2023-07-04 12:00,Branch A,Soda,Food,1,9.68,Mobile Money,9.68
INV104429,2023-07-04 13:00,Branch A,Salad,Food,7,3.25,Cash,22.75
INV104430,2023-07-04 14:00,Branch B,Salad,Food,6,6.96,Mobile Money,41.76
INV104431,2023-07-04 15:00,Branch D,Wrap,Food,1,2.19,Card,2.19
INV104432,2023-07-04 16:00,Branch A,Chicken,Food,5,2.07,Mobile Money,10.35
INV104433,2023-07-04 17:00,Branch D,Juice,Food,1,7.64,Mobile Money,7.64
INV104434,2023-07-04 18:00,Branch C,Pasta,Food,8,9.97,Mobile Money,79.76
INV104435,2023-07-04 19:00,Branch B,Chicken,Food,7,7.17,Cash,50.19
INV104436,2023-07-04 20:00,Branch C,Fries,Food,3,4.01,Mobile Money,12.03
INV104437,2023-07-04 21:00,Branch C,Fries,Food,3,3.91,Card,11.73
INV104438,2023-07-04 22:00,Branch C,Chicken,Food,2,11.75,Cash,23.5
INV104439,2023-07-04 23:00,Branch D,Burger,Food,1,8.67,Card,8.67
INV104440,2023-07-05 00:00,Branch C,Wrap,Food,7,9.7,Cash,67.9
INV104441,2023-07-05 01:00,Branch C,Fries,Food,3,10.89,Cash,32.67
INV104442,2023-07-05 02:00,Branch B,Juice,Food,10,10.4,Card,104.0
INV104443,2023-07-05 03:00,Branch D,Burger,Food,7,4.32,Cash,30.24
INV104444,2023-07-05 04:00,Branch B,Pasta,Food,6,2.68,Cash,16.08
INV104445,2023-07-05 05:00,Branch B,Burger,Food,4,7.07,Card,28.28
INV104446,2023-07-05 06:00,Branch A,Chicken,Food,9,13.53,Mobile Money,121.77
INV104447,2023-07-05 07:00,Branch A,Juice,Food,1,9.38,Card,9.38
INV104448,2023-07-05 08:00,Branch C,Burger,Food,4,6.75,Card,27.0
INV104449,2023-07-05 09:00,Branch B,Pizza,Food,4,3.7,Card,14.8
INV104450,2023-07-05 10:00,Branch D,Pizza,Food,10,11.18,Mobile Money,111.8
INV104451,2023-07-05 11:00,Branch B,Juice,Food,8,7.88,Cash,63.04
INV104452,2023-07-05 12:00,Branch A,Burger,Food,1,8.9,Card,8.9
INV104453,2023-07-05 13:00,Branch D,Fries,Food,3,8.23,Card,24.69
INV104454,2023-07-05 14:00,Branch C,Pasta,Food,1,9.81,Card,9.81
INV104455,2023-07-05 15:00,Branch A,Pizza,Food,4,8.03,Cash,32.12
INV104456,2023-07-05 16:00,Branch C,Pasta,Food,7,5.71,Mobile Money,39.97
INV104457,2023-07-05 17:00,Branch B,Juice,Food,4,13.82,Card,55.28
INV104458,2023-07-05 18:00,Branch B,Hotdog,Food,4,2.29,Cash,9.16
INV104459,2023-07-05 19:00,Branch D,Wrap,Food,10,10.61,Cash,106.1
INV104460,2023-07-05 20:00,Branch B,Burger,Food,5,12.79,Card,63.95
INV104461,2023-07-05 21:00,Branch A,Chicken,Food,10,4.34,Mobile Money,43.4
INV104462,2023-07-05 22:00,Branch D,Soda,Food,1,5.54,Card,5.54
INV104463,2023-07-05 23:00,Branch D,Pizza,Food,7,11.66,Mobile Money,81.62
INV104464,2023-07-06 00:00,Branch D,Chicken,Food,10,13.01,Mobile Money,130.1
INV104465,2023-07-06 01:00,Branch B,Soda,Food,3,6.27,Card,18.81
INV104466,2023-07-06 02:00,Branch A,Pizza,Food,7,14.41,Mobile Money,100.87
INV104467,2023-07-06 03:00,Branch B,Chicken,Food,3,4.79,Card,14.37
INV104468,2023-07-06 04:00,Branch C,Soda,Food,8,8.63,Cash,69.04
INV104469,2023-07-06 05:00,Branch B,Burger,Food,5,3.47,Mobile Money,17.35
INV104470,2023-07-06 06:00,Branch D,Pasta,Food,3,3.37,Cash,10.11
INV104471,2023-07-06 07:00,Branch B,Chicken,Food,3,10.35,Cash,31.05
INV104472,2023-07-06 08:00,Branch B,Soda,Food,8,7.54,Cash,60.32
INV104473,2023-07-06 09:00,Branch B,Salad,Food,1,10.73,Cash,10.73
INV104474,2023-07-06 10:00,Branch D,Soda,Food,5,11.34,Cash,56.7
INV104475,2023-07-06 11:00,Branch C,Chicken,Food,9,12.78,Card,115.02
INV104476,2023-07-06 12:00,Branch D,Pizza,Food,2,7.84,Cash,15.68
INV104477,2023-07-06 13:00,Branch D,Pizza,Food,10,3.98,Card,39.8
INV104478,2023-07-06 14:00,Branch B,Juice,Food,10,12.69,Mobile Money,126.9
INV104479,2023-07-06 15:00,Branch D,Pizza,Food,3,12.15,Mobile Money,36.45
INV104480,2023-07-06 16:00,Branch D,Soda,Food,7,11.97,Card,83.79
INV104481,2023-07-06 17:00,Branch C,Pasta,Food,4,9.52,Cash,38.08
INV104482,2023-07-06 18:00,Branch D,Salad,Food,9,7.83,Mobile Money,70.47
INV104483,2023-07-06 19:00,Branch C,Fries,Food,4,10.37,Card,41.48
INV104484,2023-07-06 20:00,Branch C,Salad,Food,2,5.94,Cash,11.88
INV104485,2023-07-06 21:00,Branch A,Hotdog,Food,10,9.7,Cash,97.0
INV104486,2023-07-06 22:00,Branch D,Burger,Food,10,2.56,Mobile Money,25.6
INV104487,2023-07-06 23:00,Branch D,Chicken,Food,10,14.44,Cash,144.4
INV104488,2023-07-07 00:00,Branch B,Soda,Food,2,5.58,Mobile Money,11.16
INV104489,2023-07-07 01:00,Branch B,Salad,Food,4,11.89,Cash,47.56
INV104490,2023-07-07 02:00,Branch D,Fries,Food,9,8.06,Card,72.54
INV104491,2023-07-07 03:00,Branch A,Salad,Food,1,9.86,Cash,9.86
INV104492,2023-07-07 04:00,Branch A,Chicken,Food,1,8.12,Card,8.12
INV104493,2023-07-07 05:00,Branch A,Burger,Food,6,3.51,Mobile Money,21.06
INV104494,2023-07-07 06:00,Branch C,Soda,Food,3,6.32,Mobile Money,18.96
INV104495,2023-07-07 07:00,Branch C,Salad,Food,3,3.9,Cash,11.7
INV104496,2023-07-07 08:00,Branch A,Wrap,Food,4,14.65,Card,58.6
INV104497,2023-07-07 09:00,Branch B,Fries,Food,3,2.92,Card,8.76
INV104498,2023-07-07 10:00,Branch B,Hotdog,Food,5,12.07,Cash,60.35
INV104499,2023-07-07 11:00,Branch A,Pasta,Food,10,12.37,Cash,123.7
INV104500,2023-07-07 12:00,Branch B,Chicken,Food,8,7.6,Card,60.8
INV104501,2023-07-07 13:00,Branch A,Fries,Food,1,10.6,Cash,10.6
INV104502,2023-07-07 14:00,Branch D,Soda,Food,9,4.21,Mobile Money,37.89
INV104503,2023-07-07 15:00,Branch B,Wrap,Food,2,4.87,Card,9.74
INV104504,2023-07-07 16:00,Branch B,Fries,Food,8,13.32,Card,106.56
INV104505,2023-07-07 17:00,Branch B,Salad,Food,1,13.25,Cash,13.25
INV104506,2023-07-07 18:00,Branch A,Fries,Food,8,14.46,Mobile Money,115.68
INV104507,2023-07-07 19:00,Branch C,Hotdog,Food,4,10.36,Card,41.44
INV104508,2023-07-07 20:00,Branch A,Hotdog,Food,6,12.09,Cash,72.54
INV104509,2023-07-07 21:00,Branch D,Burger,Food,2,13.3,Card,26.6
INV104510,2023-07-07 22:00,Branch C,Hotdog,Food,2,7.91,Card,15.82
INV104511,2023-07-07 23:00,Branch B,Hotdog,Food,10,14.4,Cash,144.0
INV104512,2023-07-08 00:00,Branch A,Juice,Food,1,6.18,Mobile Money,6.18
INV104513,2023-07-08 01:00,Branch B,Fries,Food,2,8.4,Mobile Money,16.8
INV104514,2023-07-08 02:00,Branch A,Soda,Food,1,5.95,Card,5.95
INV104515,2023-07-08 03:00,Branch B,Soda,Food,2,6.5,Cash,13.0
INV104516,2023-07-08 04:00,Branch C,Pizza,Food,7,8.44,Card,59.08
INV104517,2023-07-08 05:00,Branch D,Salad,Food,8,2.9,Cash,23.2
INV104518,2023-07-08 06:00,Branch A,Soda,Food,10,2.96,Mobile Money,29.6
INV104519,2023-07-08 07:00,Branch A,Fries,Food,1,4.68,Mobile Money,4.68
INV104520,2023-07-08 08:00,Branch A,Juice,Food,7,2.81,Card,19.67
INV104521,2023-07-08 09:00,Branch B,Juice,Food,1,9.13,Card,9.13
INV104522,2023-07-08 10:00,Branch C,Fries,Food,1,6.49,Mobile Money,6.49
INV104523,2023-07-08 11:00,Branch C,Soda,Food,5,10.86,Card,54.3
INV104524,2023-07-08 12:00,Branch D,Pasta,Food,2,2.23,Mobile Money,4.46
INV104525,2023-07-08 13:00,Branch C,Salad,Food,9,3.45,Mobile Money,31.05
INV104526,2023-07-08 14:00,Branch B,Fries,Food,4,11.32,Mobile Money,45.28
INV104527,2023-07-08 15:00,Branch A,Fries,Food,3,6.44,Cash,19.32
INV104528,2023-07-08 16:00,Branch C,Chicken,Food,7,7.12,Cash,49.84
INV104529,2023-07-08 17:00,Branch B,Pizza,Food,9,6.15,Card,55.35
INV104530,2023-07-08 18:00,Branch B,Fries,Food,1,10.7,Card,10.7
INV104531,2023-07-08 19:00,Branch A,Juice,Food,10,12.01,Cash,120.1
INV104532,2023-07-08 20:00,Branch B,Soda,Food,5,12.19,Cash,60.95
INV104533,2023-07-08 21:00,Branch A,Chicken,Food,4,7.26,Mobile Money,29.04
INV104534,2023-07-08 22:00,Branch B,Pasta,Food,10,10.5,Mobile Money,105.0
INV104535,2023-07-08 23:00,Branch B,Wrap,Food,6,8.67,Cash,52.02
INV104536,2023-07-09 00:00,Branch B,Burger,Food,3,4.8,Cash,14.4
INV104537,2023-07-09 01:00,Branch A,Fries,Food,4,5.62,Mobile Money,22.48
INV104538,2023-07-09 02:00,Branch D,Pasta,Food,4,10.56,Card,42.24
INV104539,2023-07-09 03:00,Branch B,Pizza,Food,6,3.62,Cash,21.72
INV104540,2023-07-09 04:00,Branch D,Pizza,Food,3,7.4,Cash,22.2
INV104541,2023-07-09 05:00,Branch D,Hotdog,Food,10,9.81,Cash,98.1
INV104542,2023-07-09 06:00,Branch C,Pasta,Food,8,10.66,Cash,85.28
